LineId,StoryId,NextLineId,SpeakerCharacterId,Content,Position,IsChoice,RequiredItemIds,RequiredItemCounts,ConsumeItems,AddItemIds,AddItemCounts,背景ID,Remark,演出
S0059_004,S0059,S0059_005,,尽管下水道的相关计划已经告吹，但在下水道之中意外的找到了不少遗物存在。,0,false,,,,,,学院背景,,
S0059_005,S0059,S0059_006,,虽然大多都损毁严重，但其仍然有不少价值，如今却莫名其妙缺少了一部分，导致学院与教会相互都在扯皮。,0,false,,,,,,学院背景,,
S0059_006,S0059,S0059_007,主教辩论,“我觉得大家没必要因为这个事情吵起来——既然是学院在路上弄丢的，那就学院负责找回来就好了。”,1,false,,,,,,学院背景,,
S0059_007,S0059,S0059_008,院长辩论,“要是那些遗物早就被你运走了呢？我们学院是不是还要把这部分的遗物补上？”,0,false,,,,,,学院背景,,
S0059_008,S0059,S0059_009,卫队长生气,“院长，这群人就根本没想好好谈，完全就是在推卸责任。”,0,false,,,,,,学院背景,,
S0059_009,S0059,S0059_010,大祭司正常,“你能不能少添乱，多做事，你们弄丢的东西，该负责的就是你们。”,1,false,,,,,,学院背景,,
S0059_010,S0059,END,近侍噘嘴思考,“……大人，他们好像还要吵很久，我们先出去吧。”,0,false,,,,,,学院背景,,
S0060_001,S0060,S0060_002,,实在是受不了两边人的争吵后，你选择和近侍来到下城区之中散心。,0,false,,,,,,下城区,,
S0060_002,S0060,S0060_003,,在大雨的洗刷之下，仿佛一切的气息都被洗刷而去，只留下的大雨的气息……与偷偷摸摸的龙哥。,0,false,,,,,,下城区,,
S0060_003,S0060,S0060_004,,你看着龙哥从一个破旧的小房间之中出来，又亲自把几袋东西运进去。,0,false,,,,,,下城区,,
S0060_004,S0060,S0060_005,骷髅思考,“……去看看吧。”,0,false,,,,,,下城区,,
S0060_005,S0060,S0060_006,,在靠近一点后，正在锁门的龙哥被吓了一大跳，钥匙直接飞了出来，在空中被近侍接住。,0,false,,,,,,下城区,,
S0060_006,S0060,S0060_007,龙本体正常,“是，是大臣阁下啊，来巡查？走，去诊所看看？”,1,false,,,,,,下城区,,
S0060_007,S0060,S0060_008,骷髅疑惑,“你在运什么？”,0,false,,,,,,下城区,,
S0060_008,S0060,S0060_009,龙本体正常,“啊？什么，没什么啊，啊，就一点点小东西，一些科学实验用的配件……”,1,false,,,,,,下城区,,
S0060_009,S0060,S0060_010,,你挥了挥机械臂，近侍默默的推开龙哥，直接开锁，进门，搜屋，直到找到了一间通向地下室的暗门，从地下室里找出了那些麻袋。,0,false,,,,,,下城区,,
S0060_010,S0060,S0060_011,,麻袋里，一件件失窃的损坏遗物就静静的躺在那里，上面甚至还有没清理干净的土。,0,false,,,,,,下城区,,
S0060_011,S0060,S0060_012,龙本体正常,“……我可以花钱买……”,1,false,,,,,,下城区,,
S0060_012,S0060,END,骷髅生气,“滚。”,0,false,,,,I0006,,下城区,获得【未知遗物】,
S0061_001,S0061,S0061_002,军事大臣正常,“看看这些，骷髅阁下。”,1,false,,,,,,老铁的铁匠铺,,
S0061_002,S0061,S0061_003,,老旧的仓库内，过分潮湿的气息混杂着略带腐烂的气息在空气中弥漫——当然，你是闻不到的，这些都是近侍告诉你的。,0,false,,,,,,老铁的铁匠铺,,
S0061_003,S0061,S0061_004,,附近的军械都被防水布简单的盖着，仓库顶上甚至有些渗水，水滴这样子滴落在布上。,0,false,,,,,,老铁的铁匠铺,,
S0061_004,S0061,S0061_005,军事大臣正常,“这就是我们的军械库，城市里属于我们的人，除了王室的护卫和禁卫军，所谓的城防军完全形同虚设。”,1,false,,,,,,老铁的铁匠铺,,
S0061_005,S0061,S0061_006,军事大臣正常,“为什么，因为所有人都觉得‘学院会负责的，教会也会管着啊，而且不还有冒险者吗，为什么我们还要多花钱？’，一群蠢货。”,1,false,,,,,,老铁的铁匠铺,,
S0061_006,S0061,S0061_007,军事大臣正常,“我们的装备不如学院先进，我们也没有教会那样子的神术部队，我们甚至只能靠钱去买一群只认金币的佣兵？”,1,false,,,,,,老铁的铁匠铺,,
S0061_007,S0061,S0061_008,军事大臣正常,“哪天教会或者说学院有二心，他们是不是都可以直接冲进上城区，把枪指在我们脑袋上了？”,1,false,,,,,,老铁的铁匠铺,,
S0061_008,S0061,S0061_009,军事大臣正常,“看看现在破烂，不仅老旧，甚至年久失修，现在还泡了泡水——我们的装备难道的什么早餐麦片吗？”,1,false,,,,,,老铁的铁匠铺,,
S0061_009,S0061,S0061_010,军事大臣正常,“……骷髅阁下，现在的王，他……太过谨慎了，他被教学和学院吓到了。”,1,false,,,,,,老铁的铁匠铺,,
S0061_010,S0061,S0061_011,军事大臣正常,“他害怕一些动作会把学院和教会逼反……但如果不做点什么，他们还是会反的，只是形式与早晚。”,1,false,,,,,,老铁的铁匠铺,,
S0061_011,S0061,S0061_012,军事大臣正常,“也许王权的消亡是必然，但我们不能把自己的身家性命与未来放在别人手上。”,1,false,,,,,,老铁的铁匠铺,,
S0061_012,S0061,S0061_013,,你看着他缓缓闭上眼睛，在这腐朽的仓库之中，深吸了一口气。,0,false,,,,,,老铁的铁匠铺,,
S0061_013,S0061,END,军事大臣正常,“让你听我发牢骚了，装备的事情我会负责的，让我记住这里的气味吧，这都是学院与教会带给我们的……”,1,false,,,,,,老铁的铁匠铺,,
S0062_001,S0062,S0062_002,,“啪！”,0,false,,,,,,学院街道,,
S0062_002,S0062,S0062_003,,伴随着一声音爆，巨大的钥匙直接将一名邪教徒拦腰截断，还未来得及飞溅的身体残渣瞬间化为了血雾。,0,false,,,,,,学院街道,,
S0062_003,S0062,S0062_004,,你原本只是打算去观星塔咨询一些事情，没想到一些路过的平民在看到你们的瞬间，就拿出了武器。,0,false,,,,,,学院街道,,
S0062_004,S0062,S0062_005,,他们一部分向着你们冲来，一部分则打算浑水摸鱼冲到观星台下。,0,false,,,,,,学院街道,,
S0062_005,S0062,S0062_006,,但冲来的人在路上就被近侍轰成了碎块抑或被击飞到墙上后生死不明。,0,false,,,,,,学院街道,,
S0062_006,S0062,S0062_007,邪教徒正常,“——雪原之主，恩赐我抹平异教之徒的伟力，我愿以身殉道——”,0,false,,,,,,学院街道,,
S0062_007,S0062,S0062_008,,一名观星台附近的邪教徒见形势不对，立刻开始念诵术法，他的身上开始出现不自然闪烁的光点。,0,false,,,,,,学院街道,,
S0062_008,S0062,S0062_009,,但就在他念诵之时，近侍已经出现在了他的身后，一把提起了他的脑袋，随后宛如捏爆一颗苹果一样轻松的将其捏爆。,0,false,,,,,,学院街道,,
S0062_009,S0062,S0062_010,近侍严肃,“太慢了。”,1,false,,,,,,学院街道,,
S0062_010,S0062,S0062_011,,尸体宛如一块破布的掉在地上，而在落地之前，近侍已经又轰飞了另外一人。,0,false,,,,,,学院街道,,
S0062_011,S0062,S0062_012,近侍严肃,“……解决了，大人，还留了一两个活口，交给教会的审讯官吧。”,1,false,,,,,,学院街道,,
S0062_012,S0062,S0062_013,,回过神时，近侍已经回到了你的身边，一边擦手一边继续护了的你的身旁。,0,false,,,,,,学院街道,,
S0062_013,S0062,END,骷髅正常,“嗯，谢谢，我们走吧。”,0,false,,,,,,学院街道,,
S0063_001,S0063,S0063_002,龙本体嫌弃,“那些冒险者，简直全是一群饭桶，就一些邪教徒，都解决不了吗！”,1,false,,,,,,工会,,
S0063_002,S0063,S0063_003,,只是靠近诊所，龙哥的大骂就已经传了出来，一样的内容反反复复的用不同的方式重复了好几次。,0,false,,,,,,工会,,
S0063_003,S0063,S0063_004,骷髅疑惑,“他怎么了，今天脾气那么大。”,0,false,,,,,,工会,,
S0063_004,S0063,S0063_005,公会长正常,“啊，他的一个私库被抢了——关键是因为是私库，所以平时那边连个巡逻的人都没有。”,1,false,,,,,,工会,,
S0063_005,S0063,S0063_006,骷髅疑惑,“没去找你们麻烦？”,0,false,,,,,,工会,,
S0063_006,S0063,S0063_007,公会长正常,“投诉也让他排队去，现在没空管这些小事，邪教徒和虫子一样到处都是，而且他们逼急了是真的会咬人。”,1,false,,,,,,工会,,
S0063_007,S0063,S0063_008,,谈话中，龙哥已经冲出了诊所，在路过你们的时候狠狠的瞪了一眼公会长。,0,false,,,,,,工会,,
S0063_008,S0063,S0063_009,龙本体嫌弃,“你等着！你们干不了的事情我来干，我亲自带人去把那群天杀的邪教徒全杀了！”,1,false,,,,,,工会,,
S0063_009,S0063,S0063_010,,撂下狠话后，龙哥便扬长而去。,0,false,,,,,,工会,,
S0063_010,S0063,S0063_011,骷髅疑惑,“你说他能行吗？”,0,false,,,,,,工会,,
S0063_011,S0063,END,公会长正常,“别说把东西抢回来了，我看别被打死就是极限。”,1,false,,,,,,工会,,
S0064_001,S0064,S0064_002,,在诊所里，横七竖八的躺着鼻青脸肿的黑帮小弟，龙哥正黑着脸给他们一个个上药。,0,false,,,,,,工会,,
S0064_002,S0064,S0064_003,龙本体正常,“那群冒险者简直欺人太甚！大臣阁下，你看看他们，都被打成什么样了。”,1,false,,,,,,工会,,
S0064_003,S0064,S0064_004,骷髅思考,“所以，他们是被冒险者打的？”,0,false,,,,,,工会,,
S0064_004,S0064,S0064_005,龙本体正常,“虽然都是套麻袋打的所有没看到，但除了他们还有谁！”,1,false,,,,,,工会,,
S0064_005,S0064,S0064_006,公会长正常,“……说不定是邪教徒呢？你不是说要把他们全宰了吗？”,0,false,,,,,,工会,,
S0064_006,S0064,S0064_007,龙本体正常,“原本就快抓到了！都快找到他们据点了，结果来一群人把我的人套麻袋揍了一顿，过去之后人都被抓完了！”,1,false,,,,,,工会,,
S0064_007,S0064,S0064_008,龙本体正常,“除了冒险者还有谁！不就骂他们不干活吗，至于吗！原本还想用邪教徒换赏金的，现在医疗费都要赔进去了！”,1,false,,,,,,工会,,
S0064_008,S0064,S0064_009,骷髅思考,“……往好处想想，至少邪教徒抓到了？”,0,false,,,,,,工会,,
S0064_009,S0064,S0064_010,龙本体正常,“没用啊！我丢的东西没回来啊！我都不知道是不是一波邪教徒！”,1,false,,,,,,工会,,
S0064_010,S0064,END,骷髅正常,“节哀。”,0,false,,,,,,工会,,
